pool,trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,recapture_pct,auction_clear_rate,mean_solver_payout_bps,n_trigger_events,lp_net_quote_token,fixed_fee_v3_recapture_pct,reprice_execution_rate,window_count,pools_outperforming_baseline,mean_recapture_across_pools,std_recapture_across_pools
wbtc_usdc_500,50.0,5.0,30.0,0.5,5000.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,95.26904260778406,3.071363727358669
wbtc_usdc_500,50.0,5.0,30.0,1.0,500.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,94.76845817327253,2.8446222171135367
wbtc_usdc_500,50.0,5.0,30.0,1.0,2500.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,95.26904260778406,3.071363727358669
wbtc_usdc_500,50.0,5.0,30.0,1.0,5000.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,95.26904260778406,3.071363727358669
wbtc_usdc_500,50.0,5.0,30.0,5.0,500.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,94.38876528424228,2.5334253210209603
wbtc_usdc_500,50.0,5.0,30.0,5.0,2500.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,95.26904260778406,3.071363727358669
wbtc_usdc_500,50.0,5.0,30.0,5.0,5000.0,90.15320171954029,1.0,25.697783205068973,428,-9130.725772051039,16.900078994469066,1.0,31,4,95.26904260778406,3.071363727358669
wbtc_usdc_500,50.0,5.0,100.0,0.5,500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.1318428656914,2.825476682109912
wbtc_usdc_500,50.0,5.0,100.0,0.5,2500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,5.0,100.0,0.5,5000.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,5.0,100.0,1.0,500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.11931879686966,2.814254170590744
wbtc_usdc_500,50.0,5.0,100.0,1.0,2500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,5.0,100.0,1.0,5000.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,5.0,100.0,5.0,500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,93.73877527521469,2.5031682942264246
wbtc_usdc_500,50.0,5.0,100.0,5.0,2500.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,5.0,100.0,5.0,5000.0,89.55358677808869,1.0,85.6592773502299,428,-9686.735902783957,16.900078994469066,1.0,31,4,94.6150750194448,3.0388303806873114
wbtc_usdc_500,50.0,30.0,10.0,0.5,500.0,99.46141613521453,0.30547550432276654,53.85838647854677,694,-464.7671914549661,16.900078994469066,0.30547550432276654,31,2,99.55701907098704,0.11031746810315125
wbtc_usdc_500,50.0,30.0,10.0,0.5,2500.0,99.46141613521453,0.30547550432276654,53.85838647854677,694,-464.7671914549661,16.900078994469066,0.30547550432276654,31,2,99.60496501196877,0.15906738012151558
wbtc_usdc_500,50.0,30.0,10.0,0.5,5000.0,99.46141613521453,0.30547550432276654,53.85838647854677,694,-464.7671914549661,16.900078994469066,0.30547550432276654,31,2,99.60496501196877,0.15906738012151558
wbtc_usdc_500,50.0,30.0,10.0,1.0,500.0,99.02585562521783,0.30547550432276654,97.4144374782177,694,-840.6310971077994,16.900078994469066,0.30547550432276654,31,2,99.21690756061986,0.22087744677507476
wbtc_usdc_500,50.0,30.0,10.0,1.0,2500.0,99.02585562521783,0.30547550432276654,97.4144374782177,694,-840.6310971077994,16.900078994469066,0.30547550432276654,31,2,99.31227910790822,0.3178493668705551
wbtc_usdc_500,50.0,30.0,10.0,1.0,5000.0,99.02585562521783,0.30547550432276654,97.4144374782177,694,-840.6310971077994,16.900078994469066,0.30547550432276654,31,2,99.31227910790822,0.3178493668705551
wbtc_usdc_500,50.0,30.0,10.0,5.0,500.0,95.6195535690784,0.30547550432276654,438.0446430921596,694,-3780.075709897676,16.900078994469066,0.30547550432276654,31,2,96.24231569663289,0.8800922107964588
wbtc_usdc_500,50.0,30.0,10.0,5.0,2500.0,95.6195535690784,0.30547550432276654,438.0446430921596,694,-3780.075709897676,16.900078994469066,0.30547550432276654,31,2,97.04512329753561,1.5868404594275354
wbtc_usdc_500,50.0,30.0,10.0,5.0,5000.0,95.6195535690784,0.30547550432276654,438.0446430921596,694,-3780.075709897676,16.900078994469066,0.30547550432276654,31,2,97.04512329753561,1.5868404594275354
wbtc_usdc_500,50.0,30.0,30.0,0.5,500.0,99.26287763075118,0.30547550432276654,73.71223692488203,694,-636.0946097983599,16.900078994469066,0.30547550432276654,31,2,99.35778191595182,0.11003899592947919
wbtc_usdc_500,50.0,30.0,30.0,0.5,2500.0,99.26287763075118,0.30547550432276654,73.71223692488203,694,-636.0946097983599,16.900078994469066,0.30547550432276654,31,2,99.40565134695443,0.15870477803573918
wbtc_usdc_500,50.0,30.0,30.0,0.5,5000.0,99.26287763075118,0.30547550432276654,73.71223692488203,694,-636.0946097983599,16.900078994469066,0.30547550432276654,31,2,99.40565134695443,0.15870477803573918
wbtc_usdc_500,50.0,30.0,30.0,1.0,500.0,98.82731712075447,0.30547550432276654,117.26828792455298,694,-1011.9585154511932,16.900078994469066,0.30547550432276654,31,2,99.0178085164107,0.22064342059730008
wbtc_usdc_500,50.0,30.0,30.0,1.0,2500.0,98.82731712075447,0.30547550432276654,117.26828792455298,694,-1011.9585154511932,16.900078994469066,0.30547550432276654,31,2,99.11307121643276,0.31750155896866095
wbtc_usdc_500,50.0,30.0,30.0,1.0,5000.0,98.82731712075447,0.30547550432276654,117.26828792455298,694,-1011.9585154511932,16.900078994469066,0.30547550432276654,31,2,99.11307121643276,0.31750155896866095
wbtc_usdc_500,50.0,30.0,30.0,5.0,500.0,95.42319487546958,0.30547550432276654,457.68051245304184,694,-3949.5220756603976,16.900078994469066,0.30547550432276654,31,2,96.04513606344304,0.8799290335127408
wbtc_usdc_500,50.0,30.0,30.0,5.0,2500.0,95.42319487546958,0.30547550432276654,457.68051245304184,694,-3949.5220756603976,16.900078994469066,0.30547550432276654,31,2,96.84760536457225,1.5863558018762356
wbtc_usdc_500,50.0,30.0,30.0,5.0,5000.0,95.42319487546958,0.30547550432276654,457.68051245304184,694,-3949.5220756603976,16.900078994469066,0.30547550432276654,31,2,96.84760536457225,1.5863558018762356
wbtc_usdc_500,50.0,30.0,100.0,0.5,500.0,98.5692043357965,0.30547550432276654,143.0795664203507,694,-1234.6951438337069,16.900078994469066,0.30547550432276654,31,2,98.66268831799296,0.10951447168926334
wbtc_usdc_500,50.0,30.0,100.0,0.5,2500.0,98.5692043357965,0.30547550432276654,143.0795664203507,694,-1234.6951438337069,16.900078994469066,0.30547550432276654,31,2,98.7098406723426,0.15742809902246072
wbtc_usdc_500,50.0,30.0,100.0,0.5,5000.0,98.5692043357965,0.30547550432276654,143.0795664203507,694,-1234.6951438337069,16.900078994469066,0.30547550432276654,31,2,98.7098406723426,0.15742809902246072
wbtc_usdc_500,50.0,30.0,100.0,1.0,500.0,98.13364382579978,0.30547550432276654,186.63561742002162,694,-1610.55904948654,16.900078994469066,0.30547550432276654,31,2,98.3235430054451,0.2204513957670065
wbtc_usdc_500,50.0,30.0,100.0,1.0,2500.0,98.13364382579978,0.30547550432276654,186.63561742002162,694,-1610.55904948654,16.900078994469066,0.30547550432276654,31,2,98.4178878581329,0.31636520580029565
wbtc_usdc_500,50.0,30.0,100.0,1.0,5000.0,98.13364382579978,0.30547550432276654,186.63561742002162,694,-1610.55904948654,16.900078994469066,0.30547550432276654,31,2,98.4178878581329,0.31636520580029565
wbtc_usdc_500,50.0,30.0,100.0,5.0,500.0,94.74226267078232,0.30547550432276654,525.7737329217682,694,-4537.12777467219,16.900078994469066,0.30547550432276654,31,2,95.35838915354688,0.8790989883654057
wbtc_usdc_500,50.0,30.0,100.0,5.0,2500.0,94.74226267078232,0.30547550432276654,525.7737329217682,694,-4537.12777467219,16.900078994469066,0.30547550432276654,31,2,96.15932741778246,1.5834757259745744
wbtc_usdc_500,50.0,30.0,100.0,5.0,5000.0,94.74226267078232,0.30547550432276654,525.7737329217682,694,-4537.12777467219,16.900078994469066,0.30547550432276654,31,2,96.15932741778246,1.5834757259745744
link_weth_3000,5.0,1.0,10.0,0.5,500.0,99.85114757477989,1.0,14.529591620427428,3285,-2.1177159550023696,24.417480603168347,1.0,31,4,99.88032641465772,0.017113312364878664
link_weth_3000,5.0,1.0,10.0,0.5,2500.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,10.0,0.5,5000.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,10.0,1.0,500.0,99.80584381840784,1.0,19.059967257632557,3285,-2.762250214681121,24.417480603168347,1.0,31,4,99.8678005699288,0.035969142826248315
link_weth_3000,5.0,1.0,10.0,1.0,2500.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,10.0,1.0,5000.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,10.0,5.0,500.0,97.99232788120302,1.0,200.46986411060288,3287,-34.163614374441636,24.417480603168347,1.0,31,4,99.40482234054038,0.8157075990772086
link_weth_3000,5.0,1.0,10.0,5.0,2500.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,10.0,5.0,5000.0,99.89759036978268,1.0,9.999467634034247,3296,-2.1456933986868627,24.417480603168347,1.0,31,4,99.89350045374594,0.0044073590088971335
link_weth_3000,5.0,1.0,30.0,0.5,500.0,99.65116325511543,1.0,34.528023586872024,3285,-4.962882796438969,24.417480603168347,1.0,31,4,99.68035913249274,0.017120701900716576
link_weth_3000,5.0,1.0,30.0,0.5,2500.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,30.0,0.5,5000.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,30.0,1.0,500.0,99.60585949874338,1.0,39.05839922407715,3285,-5.60741705611772,24.417480603168347,1.0,31,4,99.66783328776383,0.03597829282750199
link_weth_3000,5.0,1.0,30.0,1.0,2500.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,30.0,1.0,5000.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,30.0,5.0,500.0,97.79234099100474,1.0,220.46855313043247,3287,-37.56669744398807,24.417480603168347,1.0,31,4,99.20485441574195,0.8157186801647355
link_weth_3000,5.0,1.0,30.0,5.0,2500.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,30.0,5.0,5000.0,99.69760101710199,1.0,29.99840290210274,3296,-6.33588364684995,24.417480603168347,1.0,31,4,99.69353034351411,0.004386293749031867
link_weth_3000,5.0,1.0,100.0,0.5,500.0,98.95121813628988,1.0,104.5225354694281,3285,-14.920966741467065,24.417480603168347,1.0,31,4,98.98047364491538,0.017146708985723406
link_weth_3000,5.0,1.0,100.0,0.5,2500.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,1.0,100.0,0.5,5000.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,1.0,100.0,1.0,500.0,98.90591437991783,1.0,109.05291110663323,3285,-15.565501001145817,24.417480603168347,1.0,31,4,98.96794780018645,0.03601037989285709
link_weth_3000,5.0,1.0,100.0,1.0,2500.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,1.0,100.0,1.0,5000.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,1.0,100.0,5.0,500.0,97.0923868753107,1.0,290.463964699836,3287,-49.47748818740058,24.417480603168347,1.0,31,4,98.50496667894745,0.8157574665568841
link_weth_3000,5.0,1.0,100.0,5.0,2500.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,1.0,100.0,5.0,5000.0,98.99763828271959,1.0,99.99467634034247,3296,-21.00154951542076,24.417480603168347,1.0,31,4,98.99363495770271,0.004312565764379665
link_weth_3000,5.0,5.0,10.0,0.5,500.0,99.83660758293811,0.9633958781913258,16.339241706187906,3251,-2.318042068228811,24.417480603168347,0.9633958781913258,31,4,99.8541317175546,0.01841975367967988
link_weth_3000,5.0,5.0,10.0,0.5,2500.0,99.88781510104778,0.9635193133047211,11.218489895222389,3262,-2.3460195119133043,24.417480603168347,0.9635193133047211,31,4,99.8694102976685,0.02103560241269346
link_weth_3000,5.0,5.0,10.0,0.5,5000.0,99.88781510104778,0.9635193133047211,11.218489895222389,3262,-2.3460195119133043,24.417480603168347,0.9635193133047211,31,4,99.8694102976685,0.02103560241269346
link_weth_3000,5.0,5.0,10.0,1.0,500.0,99.77321516587624,0.9633958781913258,22.67848341237581,3251,-3.2173879020106253,24.417480603168347,0.9633958781913258,31,4,99.80826236613436,0.03684061362237348
link_weth_3000,5.0,5.0,10.0,1.0,2500.0,99.87563020209555,0.9635193133047211,12.436979790444775,3262,-2.600831086016367,24.417480603168347,0.9635193133047211,31,4,99.83881952636216,0.042072949917041594
link_weth_3000,5.0,5.0,10.0,1.0,5000.0,99.87563020209555,0.9635193133047211,12.436979790444775,3262,-2.600831086016367,24.417480603168347,0.9635193133047211,31,4,99.83881952636216,0.042072949917041594
link_weth_3000,5.0,5.0,10.0,5.0,500.0,97.84072250727367,0.9634183830310482,215.9277492726337,3253,-36.65706825149176,24.417480603168347,0.9634183830310482,31,4,99.08542191081604,0.7348204160711527
link_weth_3000,5.0,5.0,10.0,5.0,2500.0,99.7781594459423,0.9635193133047211,22.184055405770664,3262,-4.639147275736981,24.417480603168347,0.9635193133047211,31,4,99.59454594256921,0.20978838055148677
link_weth_3000,5.0,5.0,10.0,5.0,5000.0,99.7781594459423,0.9635193133047211,22.184055405770664,3262,-4.639147275736981,24.417480603168347,0.9635193133047211,31,4,99.59454594256921,0.20978838055148677
link_weth_3000,5.0,5.0,30.0,0.5,500.0,99.63660758293813,0.9633958781913258,36.339241706187906,3251,-5.155434537122806,24.417480603168347,0.9633958781913258,31,4,99.65413512009106,0.018418057420076513
link_weth_3000,5.0,5.0,30.0,0.5,2500.0,99.68781510104778,0.9635193133047211,31.218489895222387,3262,-6.528435387533787,24.417480603168347,0.9635193133047211,31,4,99.66941370020496,0.02103164545446316
link_weth_3000,5.0,5.0,30.0,0.5,5000.0,99.68781510104778,0.9635193133047211,31.218489895222387,3262,-6.528435387533787,24.417480603168347,0.9635193133047211,31,4,99.66941370020496,0.02103164545446316
link_weth_3000,5.0,5.0,30.0,1.0,500.0,99.57321516587625,0.9633958781913258,42.67848341237581,3251,-6.05478037090462,24.417480603168347,0.9633958781913258,31,4,99.60826576867082,0.03683891705583682
link_weth_3000,5.0,5.0,30.0,1.0,2500.0,99.67563020209555,0.9635193133047211,32.436979790444774,3262,-6.78324696163685,24.417480603168347,0.9635193133047211,31,4,99.63882292889862,0.04206899296147152
link_weth_3000,5.0,5.0,30.0,1.0,5000.0,99.67563020209555,0.9635193133047211,32.436979790444774,3262,-6.78324696163685,24.417480603168347,0.9635193133047211,31,4,99.63882292889862,0.04206899296147152
link_weth_3000,5.0,5.0,30.0,5.0,500.0,97.64072342337303,0.9634183830310482,235.9276576626963,3253,-40.052361396294735,24.417480603168347,0.9634183830310482,31,4,98.88543460618735,0.7348241450292895
link_weth_3000,5.0,5.0,30.0,5.0,2500.0,99.5781601896369,0.9635193133047211,42.183981036309014,3262,-8.821547599156611,24.417480603168347,0.9635193133047211,31,4,99.39455854388584,0.20977276439887574
link_weth_3000,5.0,5.0,30.0,5.0,5000.0,99.5781601896369,0.9635193133047211,42.183981036309014,3262,-8.821547599156611,24.417480603168347,0.9635193133047211,31,4,99.39455854388584,0.20977276439887574
link_weth_3000,5.0,5.0,100.0,0.5,500.0,98.93660958860787,0.9633958781913258,106.3390411392138,3251,-15.086279723890694,24.417480603168347,0.9633958781913258,31,4,98.95415082999547,0.01841491720935258
link_weth_3000,5.0,5.0,100.0,0.5,2500.0,98.98781646171405,0.9635193133047211,101.21835382859517,3262,-21.166862497844388,24.417480603168347,0.9635193133047211,31,4,98.96942883257572,0.021019010229930038
link_weth_3000,5.0,5.0,100.0,0.5,5000.0,98.98781646171405,0.9635193133047211,101.21835382859517,3262,-21.166862497844388,24.417480603168347,0.9635193133047211,31,4,98.96942883257572,0.021019010229930038
link_weth_3000,5.0,5.0,100.0,1.0,500.0,98.87321717154599,0.9633958781913258,112.67828284540171,3251,-15.98562555767251,24.417480603168347,0.9633958781913258,31,4,98.90828147857525,0.03683577323325053
link_weth_3000,5.0,5.0,100.0,1.0,2500.0,98.97563156276182,0.9635193133047211,102.43684372381755,3262,-21.42167407194745,24.417480603168347,0.9635193133047211,31,4,98.9388380612694,0.0420563576474254
link_weth_3000,5.0,5.0,100.0,1.0,5000.0,98.97563156276182,0.9635193133047211,102.43684372381755,3262,-21.42167407194745,24.417480603168347,0.9635193133047211,31,4,98.9388380612694,0.0420563576474254
link_weth_3000,5.0,5.0,100.0,5.0,500.0,96.94073256385741,0.9634183830310482,305.92674361425946,3253,-51.93578666197777,24.417480603168347,0.9634183830310482,31,4,98.18548382313047,0.7348371039426598
link_weth_3000,5.0,5.0,100.0,5.0,2500.0,98.87816760993346,0.9635193133047211,112.18323900665453,3262,-23.459847989997947,24.417480603168347,0.9635193133047211,31,4,98.69460673616197,0.209720077414285
link_weth_3000,5.0,5.0,100.0,5.0,5000.0,98.87816760993346,0.9635193133047211,112.18323900665453,3262,-23.459847989997947,24.417480603168347,0.9635193133047211,31,4,98.69460673616197,0.209720077414285
link_weth_3000,5.0,30.0,10.0,0.5,500.0,99.55564967875364,0.3333333333333333,44.435032124635725,2418,-5.1076998515472996,24.417480603168347,0.3333333333333333,31,0,99.31649009634123,0.21819182346834962
link_weth_3000,5.0,30.0,10.0,0.5,2500.0,99.71522718013469,0.3358055212196127,28.47728198653033,2427,-5.202329745865856,24.417480603168347,0.3358055212196127,31,0,99.39034924286487,0.28941902392558855
link_weth_3000,5.0,30.0,10.0,0.5,5000.0,99.71522718013469,0.3358055212196127,28.47728198653033,2427,-5.202329745865856,24.417480603168347,0.3358055212196127,31,0,99.39034924286487,0.28941902392558855
link_weth_3000,5.0,30.0,10.0,1.0,500.0,99.21571012222411,0.3333333333333333,78.42898777758897,2418,-9.01522312631568,24.417480603168347,0.3333333333333333,31,0,98.74021239332039,0.43330088197473676
link_weth_3000,5.0,30.0,10.0,1.0,2500.0,99.53322968893502,0.3358055212196127,46.67703110649709,2427,-8.527123743371758,24.417480603168347,0.3358055212196127,31,0,98.8871493848853,0.5750690895396777
link_weth_3000,5.0,30.0,10.0,1.0,5000.0,99.53322968893502,0.3358055212196127,46.67703110649709,2427,-8.527123743371758,24.417480603168347,0.3358055212196127,31,0,98.8871493848853,0.5750690895396777
link_weth_3000,5.0,30.0,10.0,5.0,500.0,95.52951670350956,0.3338842975206612,447.04832964904375,2420,-63.857903972024246,24.417480603168347,0.3338842975206612,31,0,94.13442202562794,1.7370559653504463
link_weth_3000,5.0,30.0,10.0,5.0,2500.0,98.22299884621981,0.3358055212196127,177.70011537801904,2427,-32.46288028865,24.417480603168347,0.3358055212196127,31,0,95.12921913158812,2.7072390448598616
link_weth_3000,5.0,30.0,10.0,5.0,5000.0,98.22299884621981,0.3358055212196127,177.70011537801904,2427,-32.46288028865,24.417480603168347,0.3358055212196127,31,0,95.12921913158812,2.7072390448598616
link_weth_3000,5.0,30.0,30.0,0.5,500.0,99.35608914923654,0.3333333333333333,64.39108507634661,2418,-7.401600043022841,24.417480603168347,0.3333333333333333,31,0,99.1176833283901,0.21748645285957305
link_weth_3000,5.0,30.0,30.0,0.5,2500.0,99.51550370248562,0.3358055212196127,48.44962975143794,2427,-8.850948280503466,24.417480603168347,0.3358055212196127,31,0,99.19143707551567,0.2886413010819413
link_weth_3000,5.0,30.0,30.0,0.5,5000.0,99.51550370248562,0.3358055212196127,48.44962975143794,2427,-8.850948280503466,24.417480603168347,0.3358055212196127,31,0,99.19143707551567,0.2886413010819413
link_weth_3000,5.0,30.0,30.0,1.0,500.0,99.01667890649777,0.3333333333333333,98.3321093502226,2418,-11.303038983334192,24.417480603168347,0.3333333333333333,31,0,98.54193371598355,0.43266777580563204
link_weth_3000,5.0,30.0,30.0,1.0,2500.0,99.33383926458419,0.3358055212196127,66.61607354158187,2427,-12.169657943552341,24.417480603168347,0.3358055212196127,31,0,98.68866745250226,0.5742619403067987
link_weth_3000,5.0,30.0,30.0,1.0,5000.0,99.33383926458419,0.3358055212196127,66.61607354158187,2427,-12.169657943552341,24.417480603168347,0.3358055212196127,31,0,98.68866745250226,0.5742619403067987
link_weth_3000,5.0,30.0,30.0,5.0,500.0,95.3350931287603,0.3338842975206612,466.4906871239696,2420,-66.63511644387995,24.417480603168347,0.3338842975206612,31,0,93.94405579330083,1.732275137926846
link_weth_3000,5.0,30.0,30.0,5.0,2500.0,98.02735914980066,0.3358055212196127,197.26408501993387,2427,-36.03689487555794,24.417480603168347,0.3358055212196127,31,0,94.93805408063088,2.7020178624388254
link_weth_3000,5.0,30.0,30.0,5.0,5000.0,98.02735914980066,0.3358055212196127,197.26408501993387,2427,-36.03689487555794,24.417480603168347,0.3358055212196127,31,0,94.93805408063088,2.7020178624388254
link_weth_3000,5.0,30.0,100.0,0.5,500.0,98.6593520290487,0.3333333333333333,134.06479709512996,2418,-15.410425321620664,24.417480603168347,0.3333333333333333,31,0,98.42431000178978,0.2154782313816516
link_weth_3000,5.0,30.0,100.0,0.5,2500.0,98.81755676231914,0.3358055212196127,118.24432376808572,2427,-21.601287760168532,24.417480603168347,0.3358055212196127,31,0,98.49723194106849,0.2859027469493697
link_weth_3000,5.0,30.0,100.0,0.5,5000.0,98.81755676231914,0.3358055212196127,118.24432376808572,2427,-21.601287760168532,24.417480603168347,0.3358055212196127,31,0,98.49723194106849,0.2859027469493697
link_weth_3000,5.0,30.0,100.0,1.0,500.0,98.32227443180831,0.3333333333333333,167.7725568191683,2418,-19.285051064110192,24.417480603168347,0.3333333333333333,31,0,97.85067380386438,0.4313131348621431
link_weth_3000,5.0,30.0,100.0,1.0,2500.0,98.63736006489674,0.3358055212196127,136.26399351032555,2427,-24.893184225395583,24.417480603168347,0.3358055212196127,31,0,97.99610275537286,0.5717289705943859
link_weth_3000,5.0,30.0,100.0,1.0,5000.0,98.63736006489674,0.3358055212196127,136.26399351032555,2427,-24.893184225395583,24.417480603168347,0.3358055212196127,31,0,97.99610275537286,0.5717289705943859
link_weth_3000,5.0,30.0,100.0,5.0,500.0,94.65627199080576,0.3338842975206612,534.3728009194232,2420,-76.3316284688128,24.417480603168347,0.3338842975206612,31,0,93.28130507121499,1.7141854911862053
link_weth_3000,5.0,30.0,100.0,5.0,2500.0,97.34391926920743,0.3358055212196127,265.6080730792569,2427,-48.52221430317361,24.417480603168347,0.3358055212196127,31,0,94.27217030329516,2.682064265934059
link_weth_3000,5.0,30.0,100.0,5.0,5000.0,97.34391926920743,0.3358055212196127,265.6080730792569,2427,-48.52221430317361,24.417480603168347,0.3358055212196127,31,0,94.27217030329516,2.682064265934059
link_weth_3000,10.0,1.0,10.0,0.5,500.0,99.81540237745908,1.0,14.524762563819397,3143,-2.626261076582034,24.417480603168347,1.0,31,4,99.79198498366716,0.06294582841783512
link_weth_3000,10.0,1.0,10.0,0.5,2500.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,10.0,0.5,5000.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,10.0,1.0,500.0,99.77009862108702,1.0,19.05513820102453,3143,-3.2707953362607856,24.417480603168347,1.0,31,4,99.77945913893824,0.06076588140013717
link_weth_3000,10.0,1.0,10.0,1.0,2500.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,10.0,1.0,5000.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,10.0,5.0,500.0,97.96244252274666,1.0,200.46582669862715,3145,-34.6721594960213,24.417480603168347,1.0,31,4,99.31794586926594,0.7845215294826339
link_weth_3000,10.0,1.0,10.0,5.0,2500.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,10.0,5.0,5000.0,99.87331853398281,1.0,9.996188590194974,3154,-2.654238520266527,24.417480603168347,1.0,31,4,99.811554852861,0.07502630555476904
link_weth_3000,10.0,1.0,30.0,0.5,500.0,99.61551463892678,1.0,34.51353641704793,3143,-5.470053863116765,24.417480603168347,1.0,31,4,99.59225581765192,0.06275375643156031
link_weth_3000,10.0,1.0,30.0,0.5,2500.0,99.6733947621789,1.0,29.98856577058492,3154,-6.843054713527747,24.417480603168347,1.0,31,4,99.6118057129673,0.07481414034260461
link_weth_3000,10.0,1.0,30.0,0.5,5000.0,99.6733947621789,1.0,29.98856577058492,3154,-6.843054713527747,24.417480603168347,1.0,31,4,99.6118057129673,0.07481414034260461
link_weth_3000,10.0,1.0,30.0,1.0,500.0,99.57021088255473,1.0,39.04391205425306,3143,-6.114588122795516,24.417480603168347,1.0,31,4,99.579729972923,0.06059849869093603
link_weth_3000,10.0,1.0,30.0,1.0,2500.0,99.6733947621789,1.0,29.98856577058492,3154,-6.843054713527747,24.417480603168347,1.0,31,4,99.6118057129673,0.07481414034260461
