pool,window_id,trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,recapture_pct,auction_clear_rate,n_trigger_events,lp_net_quote_token
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,15,-8.033467916777447
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,19,-2.1938638312929557
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,24,-8.51895931326456
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,21,-3.3139612287428064
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,22,-3.9078045594403275
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,80,-66.90401857658088
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,31,-7.37655330102324
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,26,-11.003718281083524
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,18,-5.931498989194941
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,30,-17.802777794425026
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,27,-7.824412269724634
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,31,-11.151747227980218
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,42,-12.754077206890772
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,15,-1.6303071948876202
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,24,-18.796627780791848
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,21,-4.833620026016289
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,30.0,5.0,2500.0,99.70031712336822,1.0,33,-12.2490515236368
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,31,-8.586128823579568
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,29,-7.894277684935584
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,18,-4.562543159519399
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,16,-0.9400224817719757
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,19,-4.499180271117542
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,20,-4.330568780300606
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,25,-5.614533463684148
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,33,-10.076119360817376
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,35,-10.768009726580836
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,30.0,5.0,2500.0,99.7,1.0,21,-4.825235890625003
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,26,-4.572888216641523
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,14,-2.6338571454239745
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,21,-3.952800357841854
wbtc_usdc_500,wbtc_usdc_500_month_23500843_23508042_w04,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,13,-0.6879993631311898
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,15,-8.033467916777447
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,19,-2.1938638312929557
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,24,-8.51895931326456
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,21,-3.3139612287428064
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,22,-3.9078045594403275
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,80,-66.90401857658088
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,31,-7.37655330102324
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,26,-11.003718281083524
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,18,-5.931498989194941
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,30,-17.802777794425026
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,27,-7.824412269724634
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,31,-11.151747227980218
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,42,-12.754077206890772
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,15,-1.6303071948876202
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,24,-18.796627780791848
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,21,-4.833620026016289
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,30.0,5.0,5000.0,99.70031712336822,1.0,33,-12.2490515236368
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,31,-8.586128823579568
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,29,-7.894277684935584
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,18,-4.562543159519399
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,16,-0.9400224817719757
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,19,-4.499180271117542
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,20,-4.330568780300606
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,25,-5.614533463684148
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,33,-10.076119360817376
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,35,-10.768009726580836
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,30.0,5.0,5000.0,99.7,1.0,21,-4.825235890625003
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,500.0,99.0,1.0,26,-15.24296072213841
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,500.0,99.0,1.0,14,-8.779523818079916
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,500.0,99.0,1.0,21,-13.17600119280618
wbtc_usdc_500,wbtc_usdc_500_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,500.0,99.0,1.0,13,-2.2933312104372994
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,500.0,99.0,1.0,15,-26.77822638925816
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,500.0,99.0,1.0,19,-7.312879437643186
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,500.0,99.0,1.0,24,-28.3965310442152
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,500.0,99.0,1.0,21,-11.046537429142688
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,500.0,99.0,1.0,22,-13.026015198134424
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,500.0,99.0,1.0,80,-223.01339525526961
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,500.0,99.0,1.0,31,-24.588511003410797
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,500.0,99.0,1.0,26,-36.679060936945085
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,500.0,99.0,1.0,18,-19.77166329731647
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,500.0,99.0,1.0,30,-59.34259264808342
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,500.0,99.0,1.0,27,-26.081374232415445
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,500.0,99.0,1.0,31,-37.17249075993406
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,100.0,0.5,500.0,99.0,1.0,42,-42.51359068963591
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,100.0,0.5,500.0,99.0,1.0,15,-5.4343573162920675
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,100.0,0.5,500.0,99.0,1.0,24,-62.65542593597283
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,100.0,0.5,500.0,99.0,1.0,21,-16.11206675338763
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,100.0,0.5,500.0,99.00108753525491,1.0,33,-40.82892685023173
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,100.0,0.5,500.0,99.0,1.0,31,-28.62042941193189
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,100.0,0.5,500.0,99.0,1.0,29,-26.314258949785277
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,100.0,0.5,500.0,99.0,1.0,18,-15.208477198397999
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,100.0,0.5,500.0,99.0,1.0,16,-3.133408272573252
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,100.0,0.5,500.0,99.0,1.0,19,-14.997267570391806
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,100.0,0.5,500.0,99.0,1.0,20,-14.435229267668687
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,100.0,0.5,500.0,99.0,1.0,25,-18.715111545613826
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,100.0,0.5,500.0,99.0,1.0,33,-33.587064536057916
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,100.0,0.5,500.0,99.0,1.0,35,-35.89336575526945
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,100.0,0.5,500.0,99.0,1.0,21,-16.08411963541668
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,26,-15.24296072213841
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,14,-8.779523818079916
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,21,-13.17600119280618
wbtc_usdc_500,wbtc_usdc_500_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,13,-2.2933312104372994
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,15,-26.77822638925816
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,19,-7.312879437643186
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,24,-28.3965310442152
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,21,-11.046537429142688
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,22,-13.026015198134424
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,80,-223.01339525526961
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,31,-24.588511003410797
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,26,-36.679060936945085
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,18,-19.77166329731647
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,30,-59.34259264808342
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,27,-26.081374232415445
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,31,-37.17249075993406
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,42,-42.51359068963591
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,15,-5.4343573162920675
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,24,-62.65542593597283
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,21,-16.11206675338763
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,100.0,0.5,2500.0,99.00108753525491,1.0,33,-40.82892685023173
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,31,-28.62042941193189
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,29,-26.314258949785277
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,18,-15.208477198397999
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,16,-3.133408272573252
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,19,-14.997267570391806
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,20,-14.435229267668687
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,25,-18.715111545613826
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,33,-33.587064536057916
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,35,-35.89336575526945
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,100.0,0.5,2500.0,99.0,1.0,21,-16.08411963541668
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,26,-15.24296072213841
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,14,-8.779523818079916
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,21,-13.17600119280618
wbtc_usdc_500,wbtc_usdc_500_month_23500843_23508042_w04,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,13,-2.2933312104372994
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,15,-26.77822638925816
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,19,-7.312879437643186
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,24,-28.3965310442152
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,21,-11.046537429142688
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,22,-13.026015198134424
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,80,-223.01339525526961
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,31,-24.588511003410797
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,26,-36.679060936945085
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,18,-19.77166329731647
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,30,-59.34259264808342
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,27,-26.081374232415445
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,31,-37.17249075993406
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,42,-42.51359068963591
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,15,-5.4343573162920675
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,24,-62.65542593597283
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,21,-16.11206675338763
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,100.0,0.5,5000.0,99.00108753525491,1.0,33,-40.82892685023173
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,31,-28.62042941193189
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,29,-26.314258949785277
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,18,-15.208477198397999
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,16,-3.133408272573252
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,19,-14.997267570391806
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,20,-14.435229267668687
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,25,-18.715111545613826
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,33,-33.587064536057916
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,35,-35.89336575526945
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,100.0,0.5,5000.0,99.0,1.0,21,-16.08411963541668
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,100.0,1.0,500.0,99.0,1.0,26,-15.24296072213841
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,100.0,1.0,500.0,99.0,1.0,14,-8.779523818079916
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,100.0,1.0,500.0,99.0,1.0,21,-13.17600119280618
wbtc_usdc_500,wbtc_usdc_500_month_23500843_23508042_w04,10.0,5.0,100.0,1.0,500.0,99.0,1.0,13,-2.2933312104372994
wbtc_usdc_500,wbtc_usdc_500_month_23508043_23515242_w05,10.0,5.0,100.0,1.0,500.0,99.0,1.0,15,-26.77822638925816
wbtc_usdc_500,wbtc_usdc_500_month_23515243_23522442_w06,10.0,5.0,100.0,1.0,500.0,99.0,1.0,19,-7.312879437643186
wbtc_usdc_500,wbtc_usdc_500_month_23522443_23529642_w07,10.0,5.0,100.0,1.0,500.0,99.0,1.0,24,-28.3965310442152
wbtc_usdc_500,wbtc_usdc_500_month_23529643_23536842_w08,10.0,5.0,100.0,1.0,500.0,99.0,1.0,21,-11.046537429142688
wbtc_usdc_500,wbtc_usdc_500_month_23536843_23544042_w09,10.0,5.0,100.0,1.0,500.0,99.0,1.0,22,-13.026015198134424
wbtc_usdc_500,wbtc_usdc_500_month_23544043_23551242_w10,10.0,5.0,100.0,1.0,500.0,99.0,1.0,80,-223.01339525526961
wbtc_usdc_500,wbtc_usdc_500_month_23551243_23558442_w11,10.0,5.0,100.0,1.0,500.0,99.0,1.0,31,-24.588511003410797
wbtc_usdc_500,wbtc_usdc_500_month_23558443_23565642_w12,10.0,5.0,100.0,1.0,500.0,99.0,1.0,26,-36.679060936945085
wbtc_usdc_500,wbtc_usdc_500_month_23565643_23572842_w13,10.0,5.0,100.0,1.0,500.0,99.0,1.0,18,-19.77166329731647
wbtc_usdc_500,wbtc_usdc_500_month_23572843_23580042_w14,10.0,5.0,100.0,1.0,500.0,99.0,1.0,30,-59.34259264808342
wbtc_usdc_500,wbtc_usdc_500_month_23580043_23587242_w15,10.0,5.0,100.0,1.0,500.0,99.0,1.0,27,-26.081374232415445
wbtc_usdc_500,wbtc_usdc_500_month_23587243_23594442_w16,10.0,5.0,100.0,1.0,500.0,99.0,1.0,31,-37.17249075993406
wbtc_usdc_500,wbtc_usdc_500_month_23594443_23601642_w17,10.0,5.0,100.0,1.0,500.0,99.0,1.0,42,-42.51359068963591
wbtc_usdc_500,wbtc_usdc_500_month_23601643_23608842_w18,10.0,5.0,100.0,1.0,500.0,99.0,1.0,15,-5.4343573162920675
wbtc_usdc_500,wbtc_usdc_500_month_23608843_23616042_w19,10.0,5.0,100.0,1.0,500.0,99.0,1.0,24,-62.65542593597283
wbtc_usdc_500,wbtc_usdc_500_month_23616043_23623242_w20,10.0,5.0,100.0,1.0,500.0,99.0,1.0,21,-16.11206675338763
wbtc_usdc_500,wbtc_usdc_500_month_23623243_23630442_w21,10.0,5.0,100.0,1.0,500.0,99.00108753525491,1.0,33,-40.82892685023173
wbtc_usdc_500,wbtc_usdc_500_month_23630443_23637642_w22,10.0,5.0,100.0,1.0,500.0,99.0,1.0,31,-28.62042941193189
wbtc_usdc_500,wbtc_usdc_500_month_23637643_23644842_w23,10.0,5.0,100.0,1.0,500.0,99.0,1.0,29,-26.314258949785277
wbtc_usdc_500,wbtc_usdc_500_month_23644843_23652042_w24,10.0,5.0,100.0,1.0,500.0,99.0,1.0,18,-15.208477198397999
wbtc_usdc_500,wbtc_usdc_500_month_23652043_23659242_w25,10.0,5.0,100.0,1.0,500.0,99.0,1.0,16,-3.133408272573252
wbtc_usdc_500,wbtc_usdc_500_month_23659243_23666442_w26,10.0,5.0,100.0,1.0,500.0,99.0,1.0,19,-14.997267570391806
wbtc_usdc_500,wbtc_usdc_500_month_23666443_23673642_w27,10.0,5.0,100.0,1.0,500.0,99.0,1.0,20,-14.435229267668687
wbtc_usdc_500,wbtc_usdc_500_month_23673643_23680842_w28,10.0,5.0,100.0,1.0,500.0,99.0,1.0,25,-18.715111545613826
wbtc_usdc_500,wbtc_usdc_500_month_23680843_23688042_w29,10.0,5.0,100.0,1.0,500.0,99.0,1.0,33,-33.587064536057916
wbtc_usdc_500,wbtc_usdc_500_month_23688043_23695242_w30,10.0,5.0,100.0,1.0,500.0,99.0,1.0,35,-35.89336575526945
wbtc_usdc_500,wbtc_usdc_500_month_23695243_23700766_w31,10.0,5.0,100.0,1.0,500.0,99.0,1.0,21,-16.08411963541668
wbtc_usdc_500,wbtc_usdc_500_month_23479243_23486442_w01,10.0,5.0,100.0,1.0,2500.0,99.0,1.0,26,-15.24296072213841
wbtc_usdc_500,wbtc_usdc_500_month_23486443_23493642_w02,10.0,5.0,100.0,1.0,2500.0,99.0,1.0,14,-8.779523818079916
wbtc_usdc_500,wbtc_usdc_500_month_23493643_23500842_w03,10.0,5.0,100.0,1.0,2500.0,99.0,1.0,21,-13.17600119280618
